1	0.0244161	-0.714494
2	-0.00914217	-0.03167
3	-0.0220066	-0.00695826
4	-0.00901902	0.00960047
5	0.00473124	0.00448158
6	0.00249451	-0.00548642
7	-0.00551328	-0.00384971
8	-0.00454932	0.00348391
9	0.00208892	0.00350308
10	0.00278855	-0.00222188
11	-0.00221086	-0.00322606
12	-0.00349253	0.00132193
13	0.000614427	0.00296247
14	0.0025301	-0.000636057
15	-0.000611614	-0.00269401
16	-0.00278685	9.47664e-05
17	-0.000341559	0.00241494
18	0.00208261	0.000338582
19	0.000351221	-0.00212461
20	-0.00213031	-0.000684978
21	-0.000972452	0.0018248
22	0.00153928	0.000957331
23	0.00094519	-0.00151857
24	-0.00147806	-0.00116417
25	-0.00135174	0.00120968
26	0.000954063	0.0013116
27	0.00126854	-0.000902293
28	-0.000840485	-0.00140443
29	-0.00151689	0.000600768
30	0.000371441	0.00144679
31	0.00137116	-0.000309505
32	-0.000244199	-0.00144256
33	-0.00149583	3.28414e-05
34	-0.000168459	0.00139557
35	0.00128911	0.000225045
36	0.000280063	-0.00130979
37	-0.00131665	-0.000460217
38	-0.000629871	0.00118938
39	0.00105648	0.000669058
40	0.000702938	-0.0010387
41	-0.00101107	-0.000848331
42	-0.000982678	0.000862386
43	0.000709516	0.000995244
44	0.000999749	-0.000665263
45	-0.000615075	-0.0011075
46	-0.00120396	0.000452357
47	0.000287415	0.00118333
48	0.00115278	-0.000228844
49	-0.000168289	-0.00122155
50	-0.000904198	-0.00919208
51	-0.000168289	0.00122155
52	0.00115278	0.000228844
53	0.000287415	-0.00118333
54	-0.00120396	-0.000452357
55	-0.000615075	0.0011075
56	0.000999749	0.000665263
57	0.000709516	-0.000995244
58	-0.000982678	-0.000862386
59	-0.00101107	0.000848331
60	0.000702938	0.0010387
61	0.00105648	-0.000669058
62	-0.000629871	-0.00118938
63	-0.00131665	0.000460217
64	0.000280063	0.00130979
65	0.00128911	-0.000225045
66	-0.000168459	-0.00139557
67	-0.00149583	-3.28414e-05
68	-0.000244199	0.00144256
69	0.00137116	0.000309505
70	0.000371441	-0.00144679
71	-0.00151689	-0.000600768
72	-0.000840485	0.00140443
73	0.00126854	0.000902293
74	0.000954063	-0.0013116
75	-0.00135174	-0.00120968
76	-0.00147806	0.00116417
77	0.00094519	0.00151857
78	0.00153928	-0.000957331
79	-0.000972452	-0.0018248
80	-0.00213031	0.000684978
81	0.000351221	0.00212461
82	0.00208261	-0.000338582
83	-0.000341559	-0.00241494
84	-0.00278685	-9.47664e-05
85	-0.000611614	0.00269401
86	0.0025301	0.000636057
87	0.000614427	-0.00296247
88	-0.00349253	-0.00132193
89	-0.00221086	0.00322606
90	0.00278855	0.00222188
91	0.00208892	-0.00350308
92	-0.00454932	-0.00348391
93	-0.00551328	0.00384971
94	0.00249451	0.00548642
95	0.00473124	-0.00448158
96	-0.00901902	-0.00960047
97	-0.0220066	0.00695826
98	-0.00914217	0.03167
99	0.0244161	0.714494
100	0.0302694	0.0110552
